-4.979439252336449, 1.1640866873065012
-4.717757009345794, 1.210526315789474
-4.403738317757009, 1.2817337461300309
-4.164485981308411, 1.3777089783281733
-4.037383177570094, 1.4767801857585139
-3.9327102803738314, 1.6130030959752322
-3.872897196261682, 1.7492260061919505
-3.82803738317757, 1.8916408668730649
-3.820560747663551, 2.0092879256965945
-3.7981308411214947, 2.1207430340557276
-3.7831775700934576, 2.235294117647059
-3.775700934579439, 2.4055727554179565
-3.7682242990654204, 2.5356037151702786
-3.775700934579439, 2.6594427244582044
-3.7682242990654204, 2.808049535603715
-3.775700934579439, 2.956656346749226
-3.7682242990654204, 3.0773993808049536
-3.730841121495327, 3.071207430340557
-3.730841121495327, 3
-3.730841121495327, 2.8668730650154797
-3.723364485981308, 2.6315789473684212
-3.71588785046729, 2.2786377708978325
-3.71588785046729, 1.9999999999999998
-3.71588785046729, 1.6873065015479876
-3.708411214953271, 1.2600619195046439
-3.6934579439252335, 0.931888544891641
-3.6934579439252335, 0.8390092879256965
-3.3943925233644854, 0.8606811145510833
-3.095327102803738, 0.8823529411764706
-2.751401869158878, 0.9287925696594428
-2.5271028037383174, 0.9814241486068109
-2.3551401869158877, 1.0712074303405572
-2.272897196261682, 1.1609907120743035
-2.168224299065421, 1.3095975232198143
-2.1158878504672893, 1.479876160990712
-2.05607476635514, 1.6749226006191948
-2.018691588785046, 1.8482972136222908
-2.0112149532710273, 2.068111455108359
-2.0037383177570094, 2.3157894736842106
-1.9962616822429906, 2.606811145510836
-1.9887850467289718, 2.869969040247678
-1.9588785046728967, 3.08359133126935
-1.9289719626168216, 2.9938080495356036
-1.9214953271028037, 2.7120743034055725
-1.914018691588785, 2.498452012383901
-1.914018691588785, 2.1981424148606807
-1.914018691588785, 1.9411764705882353
-1.914018691588785, 1.5913312693498451
-1.914018691588785, 1.2724458204334366
-1.914018691588785, 0.9195046439628483
-1.8990654205607473, 0.6253869969040249
-1.8990654205607473, 0.3436532507739938
-1.6523364485981302, 0.3808049535603715
-1.4205607476635516, 0.4613003095975232
-1.2336448598130838, 0.5975232198142417
-1.1588785046728969, 0.7616099071207434
-1.1065420560747654, 0.9411764705882351
-1.08411214953271, 1.1424148606811144
-1.08411214953271, 1.4117647058823528
-1.0766355140186912, 1.6408668730650156
-1.0766355140186912, 1.8761609907120742
-1.0616822429906536, 2.1455108359133126
-1.0691588785046724, 2.390092879256966
-1.0616822429906536, 2.718266253869969
-1.046728971962616, 2.526315789473684
-1.0542056074766357, 2.260061919504644
-1.046728971962616, 1.9907120743034055
-1.0392523364485982, 1.5634674922600618
-1.0317757009345785, 1.21671826625387
-1.0392523364485982, 1.0092879256965945
-1.0317757009345785, 0.7987616099071206
-1.0317757009345785, 0.51702786377709
-1.0317757009345785, 0.24148606811145523
-1.0242990654205606, 0.08049535603715174
-1.009345794392523, 0.003095975232197734
-0.5831775700934578, 0
-0.08224299065420482, -0.003095975232198178
0.47850467289719667, 0
1.0168224299065427, 0.003095975232197734
1.0168224299065427, 0.20123839009287936
1.0317757009345803, 0.44272445820433415
1.0168224299065427, 0.7492260061919507
1.039252336448599, 0.9845201238390091
1.046728971962617, 1.2569659442724457
1.039252336448599, 1.5820433436532506
1.039252336448599, 1.7956656346749227
1.039252336448599, 2.136222910216718
1.046728971962617, 2.461300309597523
1.0542056074766366, 2.826625386996904
1.0542056074766366, 2.625386996904025
1.0691588785046742, 2.291021671826625
1.0691588785046742, 1.9597523219814241
1.076635514018692, 1.7089783281733746
1.08411214953271, 1.4055727554179567
1.0915887850467296, 1.0557275541795663
1.1439252336448602, 0.7678018575851393
1.3233644859813083, 0.5201238390092877
1.5925233644859818, 0.39628482972136236
1.9663551401869155, 0.3405572755417956
2.1383177570093475, 0.33436532507739924
2.1457943925233645, 0.5665634674922604
2.1457943925233645, 0.9380804953560369
2.160747663551402, 1.2352941176470589
2.1532710280373832, 1.6594427244582042
2.160747663551402, 2.1269349845201235
2.168224299065421, 2.5851393188854486
2.1757009345794396, 2.9071207430340555
2.168224299065421, 3.068111455108359
2.2205607476635523, 2.9907120743034055
2.2130841121495335, 2.678018575851393
2.2056074766355147, 3.08359133126935
